TreatedZip,EventTime,RelLogValue,ControlCount
20109,22,0.19383457253158198,5
20109,23,0.19736978190486382,5
20109,24,0.1973974515362748,5
20136,-24,-0.2048731318160481,5
20136,-23,-0.2041183522674796,5
20136,-22,-0.20247889730983815,5
20136,-21,-0.20038616014180946,5
20136,-20,-0.19834851928446326,5
20136,-19,-0.19570759510488359,5
20136,-18,-0.19268575632431678,5
20136,-17,-0.1881834242468436,5
20136,-16,-0.182667974109307,5
20136,-15,-0.1764228645446771,5
20136,-14,-0.1712861311283948,5
20136,-13,-0.16855166065576946,5
20136,-12,-0.1672192210020281,5
20136,-11,-0.16463129228977066,5
20136,-10,-0.15772307131655694,5
20136,-9,-0.1456570142321393,5
20136,-8,-0.13041425942291945,5
20136,-7,-0.1137455541925089,5
20136,-6,-0.09791578645540149,5
20136,-5,-0.08309357515643753,5
20136,-4,-0.06751215701848032,5
20136,-3,-0.05146036709620283,5
20136,-2,-0.03390919313327103,5
20136,-1,-0.016242214500882923,5
20136,0,0.0,5
20136,1,0.009089052188668845,5
20136,2,0.01083264324013733,5
20136,3,0.00792623788000455,5
20136,4,0.006766777096962784,5
20136,5,0.008551766848825082,5
20136,6,0.014083858780455571,5
20136,7,0.025465543993554007,5
20136,8,0.04191355786898541,5
20136,9,0.06208922562305652,5
20136,10,0.08097287166940212,5
20136,11,0.09566317470852326,5
20136,12,0.10390029316856939,5
20136,13,0.10438729147915886,5
20136,14,0.09922401606752765,5
20136,15,0.0916660021105841,5
20136,16,0.0864757714924167,5
20136,17,0.08367810463040293,5
20136,18,0.08238730484442591,5
20136,19,0.08109383977824436,5
20136,20,0.08149284487232719,5
20136,21,0.08277181885478484,5
20136,22,0.08618590202156647,5
20136,23,0.09070806880283869,5
20136,24,0.09690329115258152,5
20166,-24,-0.07012012927349928,5
20166,-23,-0.07566528642904906,5
20166,-22,-0.0786708873474808,5
20166,-21,-0.08077450731296025,5
20166,-20,-0.08457639521791549,5
20166,-19,-0.08701701701422274,5
20166,-18,-0.0866175899583446,5
20166,-17,-0.08153304013925364,5
20166,-16,-0.0741416246626894,5
20166,-15,-0.06598851351007973,5
20166,-14,-0.0593304657557745,5
20166,-13,-0.05444163271052389,5
20166,-12,-0.05113710972227885,5
20166,-11,-0.048787468174081285,5
20166,-10,-0.04700618341346683,5
20166,-9,-0.04484426310981924,5
20166,-8,-0.04268806877261895,5
20166,-7,-0.03817585091957909,5
20166,-6,-0.03013550261832094,5
20166,-5,-0.021023880557453366,5
20166,-4,-0.012943640867908357,5
20166,-3,-0.008743725837375394,5
20166,-2,-0.005396860914676083,5
20166,-1,-0.0029849219861308287,5
20166,0,0.0,5
20166,1,0.003582308191136718,5
20166,2,0.0073040282584969415,5
20166,3,0.011505912637628058,5
20166,4,0.014185698967586901,5
20166,5,0.015039843001988018,5
20166,6,0.013218062097892868,5
20166,7,0.010403949580838656,5
20166,8,0.006741057593165322,5
20166,9,0.0028925519236448595,5
20166,10,0.0005006234135116472,5
20166,11,-0.0004843517798146735,5
20166,12,0.0005140072039125698,5
20166,13,0.0025261996197407655,5
20166,14,0.005819473331227343,5
20166,15,0.008619524111137266,5
20166,16,0.010449360069649315,5
20166,17,0.010338350539455731,5
20166,18,0.010304833698346982,5
20166,19,0.008980944759242248,5
20166,20,0.008734477475579183,5
20166,21,0.009686372547742295,5
20166,22,0.013186588304553127,5
23150,-24,-0.2344288457499541,5
23150,-23,-0.22837102997238254,5
23150,-22,-0.22390759181776437,5
23150,-21,-0.21998787039562337,5
23150,-20,-0.21459556219566486,5
23150,-19,-0.20565879314447777,5
23150,-18,-0.1897016190894,5
23150,-17,-0.17117204619316304,5
23150,-16,-0.15199288235621963,5
23150,-15,-0.1350700743641628,5
23150,-14,-0.12005834997345488,5
23150,-13,-0.10622227198038167,5
23150,-12,-0.0940196643241464,5
23150,-11,-0.08157046892045336,5
23150,-10,-0.06764167310218631,5
23150,-9,-0.052408548394587126,5
23150,-8,-0.044823593225117975,5
23150,-7,-0.04786661591708992,5
23150,-6,-0.056935877738461114,5
23150,-5,-0.06336017707678146,5
23150,-4,-0.06158227050817296,5
23150,-3,-0.05713862152855498,5
23150,-2,-0.04118079417359546,5
23150,-1,-0.02223858613679326,5
23150,0,0.0,5
23150,1,0.018488320681485603,5
23150,2,0.03588411843982229,5
23150,3,0.056027819429728606,5
23150,4,0.07204093580744945,5
