,TreatedZip,EventTime,RelLogValue,DonorCount
96,18603,-24,-0.2084761142430338,5
97,18603,-23,-0.20597492726760044,5
98,18603,-22,-0.19920284542896133,5
99,18603,-21,-0.18829967070232137,5
100,18603,-20,-0.1740101755567583,5
101,18603,-19,-0.16165334380153026,5
102,18603,-18,-0.15312849235651171,5
103,18603,-17,-0.14961134887686,5
104,18603,-16,-0.14676244462838425,5
105,18603,-15,-0.1441380898049335,5
106,18603,-14,-0.13659403846121593,5
107,18603,-13,-0.1323128132793318,5
108,18603,-12,-0.1301252093024356,5
109,18603,-11,-0.12853187304855496,5
110,18603,-10,-0.11960089114319672,5
111,18603,-9,-0.10317548338143645,5
112,18603,-8,-0.08877311414709901,5
113,18603,-7,-0.0764968731065192,5
114,18603,-6,-0.06868068691780387,5
115,18603,-5,-0.06020609287462797,5
116,18603,-4,-0.051081404152296984,5
117,18603,-3,-0.03965978964828025,5
118,18603,-2,-0.027083519311243264,5
119,18603,-1,-0.014256746223063388,5
120,18603,0,0.0,5
121,18603,1,0.007546901102709924,5
122,18603,2,0.00818293666907941,5
123,18603,3,0.00036197454393267493,5
124,18603,4,-0.003159539156464675,5
125,18603,5,-0.00013753380754621958,5
126,18603,6,0.005916313760291558,5
127,18603,7,0.017426157345511582,5
128,18603,8,0.028782902966379354,5
129,18603,9,0.0420109677759104,5
130,18603,10,0.053750830807151574,5
131,18603,11,0.06278744549106463,5
132,18603,12,0.07017001713548794,5
133,18603,13,0.07084658568921717,5
134,18603,14,0.06798528450880852,5
135,18603,15,0.06115197381329054,5
136,18603,16,0.05810189504200451,5
137,18603,17,0.05690407638631782,5
138,18603,18,0.05992192218536267,5
139,18603,19,0.06500024001646984,5
140,18603,20,0.06945266744511969,5
141,18603,21,0.07567947386340243,5
